clip_id,file_path,file_name,modality_code,modality,vocal_channel_code,vocal_channel,emotion_code,emotion,intensity_code,intensity,statement_code,statement,repetition,actor,gender
clip_00760,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-01-13.wav,03-01-01-01-01-01-13.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,1,13,male
clip_00761,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-02-13.wav,03-01-01-01-01-02-13.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,2,13,male
clip_00762,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-01-13.wav,03-01-01-01-02-01-13.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,1,13,male
clip_00763,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-02-13.wav,03-01-01-01-02-02-13.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,2,13,male
clip_00764,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-01-13.wav,03-01-04-01-01-01-13.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,1,13,male
clip_00765,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-01-13.wav,03-01-04-02-01-01-13.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,1,13,male
clip_00766,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-02-13.wav,03-01-04-01-01-02-13.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,2,13,male
clip_00767,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-02-13.wav,03-01-04-02-01-02-13.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,2,13,male
clip_00768,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-01-13.wav,03-01-04-01-02-01-13.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,1,13,male
clip_00769,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-01-13.wav,03-01-04-02-02-01-13.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,1,13,male
clip_00770,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-02-13.wav,03-01-04-01-02-02-13.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,2,13,male
clip_00771,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-02-13.wav,03-01-04-02-02-02-13.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,2,13,male
clip_00772,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-01-13.wav,03-01-08-01-01-01-13.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,1,13,male
clip_00773,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,1,13,male
clip_00774,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-02-13.wav,03-01-08-01-01-02-13.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,2,13,male
clip_00775,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,2,13,male
clip_00776,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-01-13.wav,03-01-08-01-02-01-13.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,1,13,male
clip_00777,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,1,13,male
clip_00778,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,2,13,male
clip_00779,data\raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,2,13,male
clip_00780,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00781,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,1,14,female
clip_00782,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00783,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,2,14,female
clip_00784,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00785,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,1,14,female
clip_00786,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00787,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,2,14,female
clip_00788,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00789,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,1,14,female
clip_00790,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00791,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,2,14,female
clip_00792,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00793,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,1,14,female
clip_00794,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00795,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,2,14,female
clip_00796,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00797,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,1,14,female
clip_00798,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00799,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,03-01-07-02-01-02-14.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,2,14,female
clip_00800,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00801,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,03-01-07-02-02-01-14.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,1,14,female
clip_00802,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00803,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,03-01-07-02-02-02-14.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,2,14,female
clip_00804,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00805,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,1,14,female
clip_00806,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00807,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,2,14,female
clip_00808,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00809,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,1,14,female
clip_00810,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00811,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,2,14,female
clip_00812,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00813,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,1,14,female
clip_00814,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00815,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,2,14,female
clip_00816,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00817,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,1,14,female
clip_00818,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00819,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,2,14,female
clip_00820,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00821,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00822,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00823,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00824,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00825,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,1,14,female
clip_00826,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,03,audio_only,01,speech,04,sad,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00827,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,03,audio_only,01,speech,04,sad,02,strong,01,kids_are_talking_by_the_door,2,14,female
clip_00828,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00829,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,1,14,female
clip_00830,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,03,audio_only,01,speech,04,sad,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00831,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,03,audio_only,01,speech,04,sad,02,strong,02,dogs_are_sitting_by_the_door,2,14,female
clip_00832,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-01-14.wav,03-01-08-01-01-01-14.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,1,14,female
clip_00833,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-01-14.wav,03-01-08-02-01-01-14.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,1,14,female
clip_00834,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-02-14.wav,03-01-08-01-01-02-14.wav,03,audio_only,01,speech,08,surprised,01,normal,01,kids_are_talking_by_the_door,2,14,female
clip_00835,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-02-14.wav,03-01-08-02-01-02-14.wav,03,audio_only,01,speech,08,surprised,02,strong,01,kids_are_talking_by_the_door,2,14,female
clip_00836,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-01-14.wav,03-01-08-01-02-01-14.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,1,14,female
clip_00837,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,03-01-08-02-02-01-14.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,1,14,female
clip_00838,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-02-14.wav,03-01-08-01-02-02-14.wav,03,audio_only,01,speech,08,surprised,01,normal,02,dogs_are_sitting_by_the_door,2,14,female
clip_00839,data\raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-02-14.wav,03-01-08-02-02-02-14.wav,03,audio_only,01,speech,08,surprised,02,strong,02,dogs_are_sitting_by_the_door,2,14,female
clip_00840,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-01-15.wav,03-01-05-01-01-01-15.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,1,15,male
clip_00841,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-01-15.wav,03-01-05-02-01-01-15.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,1,15,male
clip_00842,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-02-15.wav,03-01-05-01-01-02-15.wav,03,audio_only,01,speech,05,angry,01,normal,01,kids_are_talking_by_the_door,2,15,male
clip_00843,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-02-15.wav,03-01-05-02-01-02-15.wav,03,audio_only,01,speech,05,angry,02,strong,01,kids_are_talking_by_the_door,2,15,male
clip_00844,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-01-15.wav,03-01-05-01-02-01-15.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,1,15,male
clip_00845,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-01-15.wav,03-01-05-02-02-01-15.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,1,15,male
clip_00846,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-02-15.wav,03-01-05-01-02-02-15.wav,03,audio_only,01,speech,05,angry,01,normal,02,dogs_are_sitting_by_the_door,2,15,male
clip_00847,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-02-15.wav,03-01-05-02-02-02-15.wav,03,audio_only,01,speech,05,angry,02,strong,02,dogs_are_sitting_by_the_door,2,15,male
clip_00848,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-01-15.wav,03-01-02-01-01-01-15.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,1,15,male
clip_00849,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-01-15.wav,03-01-02-02-01-01-15.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,1,15,male
clip_00850,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-02-15.wav,03-01-02-01-01-02-15.wav,03,audio_only,01,speech,02,calm,01,normal,01,kids_are_talking_by_the_door,2,15,male
clip_00851,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-02-15.wav,03-01-02-02-01-02-15.wav,03,audio_only,01,speech,02,calm,02,strong,01,kids_are_talking_by_the_door,2,15,male
clip_00852,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-01-15.wav,03-01-02-01-02-01-15.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,1,15,male
clip_00853,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-01-15.wav,03-01-02-02-02-01-15.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,1,15,male
clip_00854,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-02-15.wav,03-01-02-01-02-02-15.wav,03,audio_only,01,speech,02,calm,01,normal,02,dogs_are_sitting_by_the_door,2,15,male
clip_00855,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-02-15.wav,03-01-02-02-02-02-15.wav,03,audio_only,01,speech,02,calm,02,strong,02,dogs_are_sitting_by_the_door,2,15,male
clip_00856,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-01-15.wav,03-01-07-01-01-01-15.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,1,15,male
clip_00857,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-01-15.wav,03-01-07-02-01-01-15.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,1,15,male
clip_00858,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-02-15.wav,03-01-07-01-01-02-15.wav,03,audio_only,01,speech,07,disgust,01,normal,01,kids_are_talking_by_the_door,2,15,male
clip_00859,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-02-15.wav,03-01-07-02-01-02-15.wav,03,audio_only,01,speech,07,disgust,02,strong,01,kids_are_talking_by_the_door,2,15,male
clip_00860,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-01-15.wav,03-01-07-01-02-01-15.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,1,15,male
clip_00861,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-01-15.wav,03-01-07-02-02-01-15.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,1,15,male
clip_00862,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-02-15.wav,03-01-07-01-02-02-15.wav,03,audio_only,01,speech,07,disgust,01,normal,02,dogs_are_sitting_by_the_door,2,15,male
clip_00863,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-02-15.wav,03-01-07-02-02-02-15.wav,03,audio_only,01,speech,07,disgust,02,strong,02,dogs_are_sitting_by_the_door,2,15,male
clip_00864,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-01-15.wav,03-01-06-01-01-01-15.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,1,15,male
clip_00865,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-01-15.wav,03-01-06-02-01-01-15.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,1,15,male
clip_00866,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-02-15.wav,03-01-06-01-01-02-15.wav,03,audio_only,01,speech,06,fearful,01,normal,01,kids_are_talking_by_the_door,2,15,male
clip_00867,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-02-15.wav,03-01-06-02-01-02-15.wav,03,audio_only,01,speech,06,fearful,02,strong,01,kids_are_talking_by_the_door,2,15,male
clip_00868,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-01-15.wav,03-01-06-01-02-01-15.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,1,15,male
clip_00869,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-01-15.wav,03-01-06-02-02-01-15.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,1,15,male
clip_00870,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-02-15.wav,03-01-06-01-02-02-15.wav,03,audio_only,01,speech,06,fearful,01,normal,02,dogs_are_sitting_by_the_door,2,15,male
clip_00871,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-02-15.wav,03-01-06-02-02-02-15.wav,03,audio_only,01,speech,06,fearful,02,strong,02,dogs_are_sitting_by_the_door,2,15,male
clip_00872,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-01-15.wav,03-01-03-01-01-01-15.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,1,15,male
clip_00873,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-01-15.wav,03-01-03-02-01-01-15.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,1,15,male
clip_00874,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-02-15.wav,03-01-03-01-01-02-15.wav,03,audio_only,01,speech,03,happy,01,normal,01,kids_are_talking_by_the_door,2,15,male
clip_00875,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-02-15.wav,03-01-03-02-01-02-15.wav,03,audio_only,01,speech,03,happy,02,strong,01,kids_are_talking_by_the_door,2,15,male
clip_00876,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-01-15.wav,03-01-03-01-02-01-15.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,1,15,male
clip_00877,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-01-15.wav,03-01-03-02-02-01-15.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,1,15,male
clip_00878,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-02-15.wav,03-01-03-01-02-02-15.wav,03,audio_only,01,speech,03,happy,01,normal,02,dogs_are_sitting_by_the_door,2,15,male
clip_00879,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-02-15.wav,03-01-03-02-02-02-15.wav,03,audio_only,01,speech,03,happy,02,strong,02,dogs_are_sitting_by_the_door,2,15,male
clip_00880,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,03-01-01-01-01-01-15.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,1,15,male
clip_00881,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-02-15.wav,03-01-01-01-01-02-15.wav,03,audio_only,01,speech,01,neutral,01,normal,01,kids_are_talking_by_the_door,2,15,male
clip_00882,data\raw\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,03-01-01-01-02-01-15.wav,03,audio_only,01,speech,01,neutral,01,normal,02,dogs_are_sitting_by_the_door,1,15,male
